noe_barkhord_id,noe_barkhord,naqayes_moaser_rah_id,vaze_roshanaei,sharayet_sathe_rah,noe_shane_id,noe_shane,mavane_did_id,vaze_hava_id,vaze_hava,khatkeshi_id,khatkeshi,noe_tasadof,noe_tasadof_id,vaze_roshanaei_id,sharayet_sathe_rah_id
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,دوبل,خسارتی,0,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,4,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,-,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
9,وسیله نقلیه - خروج از جاده,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,9,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب بدون روشنایی کافی,یخبندان و برفی,,شانه آسفالته ,6,3,برفی ,,منقطع,خسارتی,0,3,2
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,غروب,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,2,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1,0
24,-,4,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,4,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,4,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,غروب,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,ندارد,خسارتی,0,2,0
1,وسیله نقلیه با یک وسیله نقلیه,4,روز,خشک و معمولی,,شانه ندارد ,4,1,ابری,,دوبل,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,خشک و معمولی,,شانه خاکی ,6,4,صاف ,,ندارد,خسارتی,0,0,0
6,وسیله نقلیه - واژگونی,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,1,ابری,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,4,روز,خشک و معمولی,,شانه خاکی ,6,4,صاف ,,ممتد,خسارتی,0,0,0
25,موتور سیکلت با چند وسیله دیگر,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1,0
2,وسیله نقلیه با عابر,4,روز,سایر,,شانه ندارد,4,4,صاف,,مقطع,جرحی,1,0,4
11,وسیله نقلیه با دوچرخه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,2,4,صاف,,مقطع,جرحی,1,1,0
2,وسیله نقلیه با عابر,9,شب با روشنایی کافی,مرطوب و خیس,,شانه ندارد,6,2,بارانی,,مقطع,جرحی,1,1,1
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,جرحی,1,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف ,,مقطع,جرحی,1,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,غروب,خشک و معمولی,,شانه ندارد ,9,4,صاف ,,دوبل,خسارتی,0,2,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,8,4,صاف ,,منقطع,جرحی,1,0,0
26,موتور سیکلت با عابر,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,1,0
11,وسیله نقلیه با دوچرخه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,غروب,خشک و معمولی,,شانه خاکی ,6,4,صاف ,,منقطع,جرحی,1,2,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0,0
11,وسیله نقلیه با دوچرخه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1,0
18,چند وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,4,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,4,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,4,نامشخص,مرطوب و خیس,,شانه ندارد ,4,2,بارانی,,ندارد,خسارتی,0,4,1
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,4,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,4,4,صاف,,منقطع,خسارتی,0,1,0
18,چند وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,ممتد,خسارتی,0,1,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,0,0
17,یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,1,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,1,0
14,درج نشده,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,1,0
27,وسیله نقلیه پارک شده,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,0,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,0,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,0,0
18,چند وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,3,----,,منقطع,خسارتی,0,1,0
18,چند وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,1,0
19,وسیله نقلیه با موتور سیکلت,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,دوبل,جرحی,1,0,0
2,وسیله نقلیه با عابر,4,روز,خشک و معمولی,,شانه ندارد,4,4,صاف,,مقطع,جرحی,1,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,0,0
19,وسیله نقلیه با موتور سیکلت,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,جرحی,1,0,0
19,وسیله نقلیه با موتور سیکلت,4,روز,خشک و معمولی,,شانه ندارد,4,4,صاف,,مقطع,فوتی,2,0,0
17,یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه آسفالته ,6,4,صاف,,ممتد,خسارتی,0,1,0
17,یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,خسارتی,0,1,0
28,یک وسیله نقلیه با سایر موارد,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,1,0
18,چند وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
18,چند وسیله نقلیه,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0,0,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه خاکی,6,4,صاف,,ندارد,خسارتی,0,0,0
17,یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,ممتد,خسارتی,0,1,0
17,یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,1,0
17,یک وسیله نقلیه,4,طلوع,خشک و معمولی,,شانه ندارد,4,4,صاف,,منقطع,خسارتی,0,5,0
17,یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,0,0
18,چند وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
18,چند وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
18,چند وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,4,روز,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد,6,4,صاف ,,ندارد,فوتی,2,1,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه آسفالته,6,4,صاف ,,مقطع,فوتی,2,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,فوتی,2,1,0
2,وسیله نقلیه با عابر,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,1,ابری,,منقطع,فوتی,2,1,0
3,موتورسیکلت با عابر,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2,1,0
2,وسیله نقلیه با عابر,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2,1,0
4,وسیله نقلیه با شیء ثابت,4,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,منقطع,فوتی,2,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,منقطع,فوتی,2,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,منقطع,فوتی,2,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب بدون روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ممتد,فوتی,2,3,0
4,وسیله نقلیه با شیء ثابت,4,روز,خشک و معمولی,,شانه ندارد ,4,4,صاف ,,منقطع,فوتی,2,0,0
1,وسیله نقلیه با یک وسیله نقلیه,4,شب با روشنایی کافی,نامشخص,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2,1,3
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2,0,0
9,وسیله نقلیه - خروج از جاده,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,فوتی,2,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2,1,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,فوتی,2,0,0
29,موتورسیکلت - سایر,9,غروب,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,2,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,مرطوب و خیس,,شانه ندارد ,6,4,صاف ,,دوبل,جرحی,1,0,1
13,موتورسیکلت با دوچرخه,9,غروب,نامشخص,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2,2,3
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0,0
16,موتورسیکلت با موتورسیکلت,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0,0
11,وسیله نقلیه با دوچرخه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0,0
2,وسیله نقلیه با عابر,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,نامشخص,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,3
0,موتورسیکلت با یک وسیله نقلیه,8,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,نامشخص,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,3
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,نامشخص,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,1,3
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه خاکی ,6,4,صاف ,,ندارد,فوتی,2,0,0
30,,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,ندارد,جرحی,1,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه خاکی ,6,4,صاف ,,منقطع,جرحی,1,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,1,0
2,وسیله نقلیه با عابر,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1,0,0
0,موتورسیکلت با یک وسیله نقلیه,11,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1,0,0
2,وسیله نقلیه با عابر,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,9,غروب,خشک و معمولی,,شانه ندارد ,2,4,صاف ,,ندارد,خسارتی,0,2,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ممتد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1,0
4,وسیله نقلیه با شیء ثابت,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
4,وسیله نقلیه با شیء ثابت,9,غروب,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,2,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ممتد,خسارتی,0,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,غروب,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,2,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ممتد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,غروب,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,2,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ممتد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,12,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
6,وسیله نقلیه - واژگونی,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0,0
10,وسیله نقلیه - سایر,9,روز,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1,0
