noe_barkhord_id,noe_barkhord,naqayes_moaser_rah_id,vaze_roshanaei_id,vaze_roshanaei,sharayet_sathe_rah_id,sharayet_sathe_rah,noe_shane_id,noe_shane,mavane_did_id,vaze_hava_id,vaze_hava,khatkeshi_id,khatkeshi,noe_tasadof,noe_tasadof_id
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
3,موتورسیکلت با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,فوتی,2
1,وسیله نقلیه با یک وسیله نقلیه,12,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,فوتی,2
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,4,شب بدون روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,ندارد,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,4,شب بدون روشنایی کافی ,4,درج نشده,,شانه ندارد ,6,3,درج نشده,,درج نشده,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
6,وسیله نقلیه - واژگونی,7,3,شب با روشنایی کافی ,4,درج نشده,,شانه ندارد ,5,4,صاف ,,منقطع,فوتی,2
16,موتورسیکلت با موتورسیکلت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد- دوبل,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
32,وسلیه نقلیه,4,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,4,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
10,وسیله نقلیه - سایر,12,3,شب با روشنایی کافی ,4,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,خسارتی,0
4,وسیله نقلیه با شیء ثابت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,1,طلوع ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
4,وسیله نقلیه با شیء ثابت,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
2,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,4,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه خاکی,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,4,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
10,وسیله نقلیه - سایر,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
4,وسیله نقلیه با شیء ثابت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه خاکی,6,4,صاف ,,منقطع,جرحی,1
16,موتورسیکلت با موتورسیکلت,9,4,شب بدون روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,فوتی,2
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,4,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
3,موتورسیکلت با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه آسفالته ,6,3,برفی ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,1,طلوع ,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
7,موتورسیکلت با شیء ثابت,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,ندارد,جرحی,1
16,موتورسیکلت با موتورسیکلت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,4,شب بدون روشنایی کافی ,4,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,4,شب بدون روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,4,2,روز,4,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,فوتی,2
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
3,موتورسیکلت با عابر,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
17,یک وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0
17,یک وسیله نقلیه,9,3,شب با غروب کافی,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0
17,یک وسیله نقلیه,9,4,شب بدون روشنایی کافی,2,مرطوب و خیس,,شانه ندارد,6,4,صاف,,ممتد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,خسارتی,0
17,یک وسیله نقلیه,9,3,شب با روشنایی کافی,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,خسارتی,0
17,یک وسیله نقلیه,4,2,روز,1,خشک و معمولی,,شانه ندارد,4,4,صاف,,مقطع,خسارتی,0
17,یک وسیله نقلیه,9,3,شب با نور کافی,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,خسارتی,0
17,یک وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ممتد,خسارتی,0
17,یک وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,خسارتی,0
18,چند وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,خسارتی,0
17,یک وسیله نقلیه,9,4,شب ,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0
17,یک وسیله نقلیه,9,3,شب با نور کافی,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,خسارتی,0
18,چند وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف,,منقطع,خسارتی,0
17,یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف,,ندارد,خسارتی,0
18,چند وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف,,ممتد,خسارتی,0
17,یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف,,ندارد,خسارتی,0
33,موتور سیکلت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف,,مقطع,خسارتی,0
18,چند وسیله نقلیه,9,3,شب با نور کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف,,مقطع,خسارتی,0
17,یک وسیله نقلیه,9,3,شب با نور کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف,,مقطع,خسارتی,0
17,یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف,,ندارد,خسارتی,0
17,یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف,,مقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,8,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه اسفالته,6,4,صاف ,,منقطع,خسارتی,0
19,وسیله نقلیه با موتور سیکلت,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
19,وسیله نقلیه با موتور سیکلت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,-,جرحی,1
8,موتور با وسیله نقلیه پارک شده,9,2,روز,2,مرطوب و خیس,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
6,وسیله نقلیه - واژگونی,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,خسارتی,0
4,وسیله نقلیه با شیء ثابت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,4,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه آسفالته ,6,2,بارانی,,منقطع,خسارتی,0
4,وسیله نقلیه با شیء ثابت,9,2,روز,4,مرطوب و خیس ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه آسفالته ,6,2,بارانی,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,1,طلوع ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,1,طلوع ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,10,4,شب بدون روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,5,4,صاف ,,منقطع,فوتی,2
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
6,وسیله نقلیه - واژگونی,1,2,روز,2,مرطوب و خیس ,,شانه آسفالته ,6,4,صاف ,,ندارد,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,4,شب بدون روشنایی کافی ,4,خشک و معمولی ,,شانه ندارد ,6,2,بارانی,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,6,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,10,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,خسارتی,0
6,وسیله نقلیه - واژگونی,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
6,وسیله نقلیه - واژگونی,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,ندارد,خسارتی,0
2,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
3,موتورسیکلت با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,1,ابری,,منقطع,جرحی,1
4,وسیله نقلیه با شیء ثابت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,منقطع,جرحی,1
34,واژگونی و سقوط,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,1,ابری,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,10,3,شب با روشنایی کافی ,2,مرطوب و خیس,,شانه ندارد ,6,1,ابری,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,10,4,شب بدون روشنایی کافی,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,ندارد,جرحی,1
35,وسسیله نقلیه با کموتورسیکلت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,اسفالته,6,4,صاف ,,منقطع,جرحی,1
19,وسیله نقلیه با موتور سیکلت,9,4,شب بدون روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,دوبل,جرحی,1
19,وسیله نقلیه با موتور سیکلت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
19,وسیله نقلیه با موتور سیکلت,9,4,شب بدون روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,دوبل,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ندارد,جرحی,1
